return_id,sku_id,transaction_id,return_date,return_reason,refund_amount,restocked
RET007305,SKU0039,TXN0007891,2023-06-28,wrong_size,49.39,True
RET007306,SKU0077,TXN0017905,2024-07-17,quality_issue,110.98,True
RET007307,SKU0084,TXN0020714,2024-01-27,quality_issue,76.05,True
RET007308,SKU0066,TXN0014882,2024-07-02,wrong_size,158.55,False
RET007309,SKU0196,TXN0050505,2025-01-11,style_preference,83.81,True
RET007310,SKU0179,TXN0045494,2024-12-30,wrong_size,384.8,True
RET007311,SKU0148,TXN0037239,2023-12-13,quality_issue,176.19,False
RET007312,SKU0124,TXN0031419,2024-11-13,defective,106.54,True
RET007313,SKU0290,TXN0073340,2024-01-16,wrong_size,43.08,False
RET007314,SKU0118,TXN0029263,2023-07-21,quality_issue,395.99,True
RET007315,SKU0169,TXN0042830,2024-04-20,quality_issue,122.46,True
RET007316,SKU0164,TXN0040657,2023-08-14,wrong_size,57.07,True
RET007317,SKU0274,TXN0069717,2023-07-01,wrong_size,204.29,False
RET007318,SKU0272,TXN0068985,2023-10-27,defective,97.72,True
RET007319,SKU0192,TXN0048591,2024-09-17,style_preference,77.52,False
RET007320,SKU0053,TXN0010659,2023-06-08,style_preference,384.24,False
RET007321,SKU0197,TXN0050632,2023-09-04,wrong_item,163.16,True
RET007322,SKU0071,TXN0015870,2024-09-27,defective,102.27,False
RET007323,SKU0048,TXN0010093,2024-06-21,defective,55.16,False
RET007324,SKU0165,TXN0041448,2024-12-31,wrong_item,177.33,True
RET007325,SKU0071,TXN0015756,2023-11-21,wrong_size,96.8,True
RET007326,SKU0118,TXN0029246,2023-06-12,style_preference,426.81,True
RET007327,SKU0272,TXN0069059,2024-02-12,defective,92.78,True
RET007328,SKU0033,TXN0006986,2023-12-15,wrong_size,189.3,False
RET007329,SKU0145,TXN0036574,2023-11-05,wrong_item,146.49,True
RET007330,SKU0132,TXN0033426,2024-04-30,wrong_size,952.75,True
RET007331,SKU0067,TXN0015248,2024-07-29,quality_issue,191.45,True
RET007332,SKU0225,TXN0057340,2023-07-10,wrong_size,53.89,False
RET007333,SKU0268,TXN0067757,2024-11-01,wrong_size,53.89,True
RET007334,SKU0213,TXN0054555,2023-12-13,wrong_size,49.11,False
RET007335,SKU0282,TXN0071113,2024-07-01,wrong_item,71.2,True
RET007336,SKU0206,TXN0052903,2024-08-10,quality_issue,97.15,True
RET007337,SKU0218,TXN0055549,2023-05-28,style_preference,89.37,True
RET007338,SKU0212,TXN0054263,2023-12-24,quality_issue,205.57,True
RET007339,SKU0196,TXN0050161,2023-11-21,defective,72.52,True
RET007340,SKU0104,TXN0025774,2024-12-26,style_preference,575.83,False
RET007341,SKU0234,TXN0060056,2023-09-07,wrong_item,165.9,False
RET007342,SKU0104,TXN0025542,2023-06-23,defective,541.31,True
RET007343,SKU0115,TXN0028052,2023-07-25,wrong_size,42.15,True
RET007344,SKU0124,TXN0031180,2023-06-19,defective,116.69,False
RET007345,SKU0276,TXN0069989,2023-03-17,defective,160.98,False
RET007346,SKU0248,TXN0063384,2024-10-11,style_preference,124.91,False
RET007347,SKU0195,TXN0049708,2024-05-18,quality_issue,96.39,False
RET007348,SKU0201,TXN0051868,2023-05-27,wrong_size,353.9,True
RET007349,SKU0286,TXN0071944,2023-07-27,quality_issue,190.67,True
RET007350,SKU0073,TXN0016281,2023-08-18,style_preference,350.23,True
RET007351,SKU0044,TXN0008865,2023-10-07,quality_issue,162.36,True
RET007352,SKU0261,TXN0065974,2024-12-05,wrong_size,51.67,True
RET007353,SKU0124,TXN0031155,2023-05-27,style_preference,108.61,False
RET007354,SKU0130,TXN0032930,2023-01-31,wrong_item,185.52,True
RET007355,SKU0209,TXN0053691,2023-12-11,wrong_size,79.1,True
RET007356,SKU0292,TXN0073948,2023-03-04,quality_issue,79.38,False
RET007357,SKU0256,TXN0064712,2023-07-19,wrong_size,264.24,False
RET007358,SKU0156,TXN0038546,2023-08-24,quality_issue,293.99,True
RET007359,SKU0081,TXN0019678,2024-06-20,wrong_item,358.17,True
RET007360,SKU0165,TXN0040914,2023-02-22,style_preference,182.52,False
RET007361,SKU0003,TXN0000755,2024-08-20,style_preference,308.45,True
RET007362,SKU0072,TXN0015923,2023-02-09,style_preference,149.97,False
RET007363,SKU0135,TXN0034420,2023-08-12,style_preference,120.22,True
RET007364,SKU0185,TXN0046355,2023-02-05,style_preference,246.0,False
RET007365,SKU0193,TXN0048801,2023-11-06,quality_issue,91.93,False
RET007366,SKU0090,TXN0022778,2024-12-20,style_preference,183.57,True
RET007367,SKU0209,TXN0053703,2024-01-14,wrong_size,70.13,True
RET007368,SKU0044,TXN0009017,2024-09-06,wrong_size,175.89,True
RET007369,SKU0151,TXN0038402,2024-11-20,wrong_size,263.5,True
RET007370,SKU0141,TXN0035715,2024-01-09,wrong_size,202.58,True
RET007371,SKU0071,TXN0015718,2023-08-23,wrong_size,94.59,True
RET007372,SKU0077,TXN0018006,2024-10-24,wrong_size,103.17,True
RET007373,SKU0184,TXN0046298,2024-11-13,defective,144.18,True
RET007374,SKU0240,TXN0061160,2023-06-07,quality_issue,96.5,True
RET007375,SKU0081,TXN0019471,2023-08-28,wrong_size,381.29,False
RET007376,SKU0048,TXN0009827,2023-07-14,wrong_size,62.19,True
RET007377,SKU0062,TXN0013771,2025-01-17,quality_issue,137.69,True
RET007378,SKU0001,TXN0000121,2023-07-17,wrong_size,370.4,True
RET007379,SKU0296,TXN0075268,2023-08-09,style_preference,655.6,True
RET007380,SKU0063,TXN0013996,2024-07-26,wrong_size,120.01,True
RET007381,SKU0112,TXN0027513,2023-11-05,wrong_item,88.15,False
RET007382,SKU0088,TXN0022061,2024-08-31,wrong_size,214.21,False
RET007383,SKU0121,TXN0030322,2024-01-27,wrong_size,194.31,False
RET007384,SKU0157,TXN0039084,2025-01-06,quality_issue,112.84,True
RET007385,SKU0132,TXN0033257,2023-01-27,quality_issue,957.47,True
RET007386,SKU0283,TXN0071518,2025-01-23,wrong_size,58.17,True
RET007387,SKU0044,TXN0008931,2024-03-08,quality_issue,177.5,False
RET007388,SKU0027,TXN0005642,2024-12-24,wrong_size,207.76,False
RET007389,SKU0004,TXN0000932,2023-11-06,wrong_item,321.52,True
RET007390,SKU0178,TXN0044753,2023-10-04,quality_issue,883.02,True
RET007391,SKU0290,TXN0073229,2023-09-15,wrong_item,46.47,True
RET007392,SKU0267,TXN0067327,2023-08-16,wrong_size,97.39,True
RET007393,SKU0207,TXN0053153,2024-06-09,wrong_size,67.1,True
RET007394,SKU0300,TXN0076422,2023-07-31,quality_issue,177.38,True
RET007395,SKU0164,TXN0040845,2024-10-09,style_preference,66.8,True
RET007396,SKU0033,TXN0007118,2024-09-19,wrong_size,185.08,True
RET007397,SKU0196,TXN0050307,2024-06-01,style_preference,77.72,True
RET007398,SKU0178,TXN0044878,2024-08-21,wrong_size,851.02,True
RET007399,SKU0291,TXN0073630,2023-01-11,quality_issue,411.66,True
RET007400,SKU0185,TXN0046737,2024-06-06,style_preference,221.83,True
RET007401,SKU0118,TXN0029393,2024-05-24,wrong_size,412.36,True
RET007402,SKU0195,TXN0049321,2023-02-05,wrong_size,107.4,True
RET007403,SKU0210,TXN0053863,2023-05-12,defective,122.91,True
RET007404,SKU0164,TXN0040709,2023-12-01,style_preference,60.65,True
RET007405,SKU0144,TXN0036449,2024-12-14,wrong_size,142.5,False
RET007406,SKU0239,TXN0060908,2024-06-11,quality_issue,62.61,True
RET007407,SKU0292,TXN0074050,2023-10-04,style_preference,79.6,True
RET007408,SKU0259,TXN0065164,2023-12-18,defective,75.16,True
RET007409,SKU0049,TXN0010418,2024-01-30,quality_issue,373.14,False
RET007410,SKU0195,TXN0049459,2023-08-01,defective,102.78,True
RET007411,SKU0231,TXN0058865,2023-06-18,quality_issue,86.34,True
RET007412,SKU0090,TXN0022750,2024-10-06,style_preference,217.0,False
RET007413,SKU0130,TXN0033085,2024-01-28,quality_issue,186.19,False
RET007414,SKU0243,TXN0062204,2024-12-16,wrong_size,100.61,True
RET007415,SKU0166,TXN0041492,2023-06-06,style_preference,189.22,False
RET007416,SKU0236,TXN0060471,2024-08-04,quality_issue,277.83,True
RET007417,SKU0192,TXN0048289,2023-08-08,wrong_size,87.15,True
RET007418,SKU0126,TXN0031982,2024-01-02,defective,204.15,False
RET007419,SKU0187,TXN0047445,2024-09-24,defective,145.53,True
RET007420,SKU0212,TXN0054316,2024-06-09,defective,218.57,False
RET007421,SKU0138,TXN0035173,2024-11-01,wrong_size,166.62,True
RET007422,SKU0075,TXN0017396,2024-08-23,quality_issue,53.27,True
RET007423,SKU0184,TXN0045963,2023-09-01,defective,129.8,False
RET007424,SKU0183,TXN0045553,2023-05-19,quality_issue,190.44,False
RET007425,SKU0172,TXN0043783,2024-11-13,style_preference,151.98,False
RET007426,SKU0215,TXN0055452,2025-01-11,wrong_size,307.82,True
RET007427,SKU0084,TXN0020545,2023-07-05,wrong_item,82.76,True
RET007428,SKU0246,TXN0062531,2025-01-14,wrong_size,362.72,True
RET007429,SKU0300,TXN0076618,2024-10-26,quality_issue,191.36,True
RET007430,SKU0248,TXN0063026,2023-07-18,wrong_size,108.13,True
RET007431,SKU0228,TXN0058342,2024-05-15,style_preference,209.2,True
RET007432,SKU0064,TXN0014356,2025-01-26,style_preference,249.29,True
RET007433,SKU0209,TXN0053589,2023-05-31,wrong_size,78.8,True
RET007434,SKU0240,TXN0061122,2023-04-20,style_preference,88.13,True
RET007435,SKU0009,TXN0001686,2023-12-20,wrong_size,68.15,True
RET007436,SKU0199,TXN0051230,2023-05-17,style_preference,69.21,False
RET007437,SKU0141,TXN0035850,2024-11-03,quality_issue,202.97,True
RET007438,SKU0004,TXN0000956,2023-12-12,quality_issue,327.7,False
RET007439,SKU0261,TXN0065770,2023-08-19,style_preference,48.66,True
RET007440,SKU0280,TXN0070532,2024-11-13,wrong_size,330.32,True
RET007441,SKU0001,TXN0000437,2024-08-16,defective,362.76,True
RET007442,SKU0067,TXN0015153,2023-12-09,style_preference,205.52,True
RET007443,SKU0129,TXN0032885,2024-10-19,defective,46.55,True
RET007444,SKU0082,TXN0020091,2023-11-10,style_preference,212.3,False
RET007445,SKU0273,TXN0069609,2024-09-14,wrong_size,66.92,False
RET007446,SKU0138,TXN0035171,2024-10-22,quality_issue,180.17,True
RET007447,SKU0165,TXN0041039,2023-07-31,style_preference,192.04,False
RET007448,SKU0110,TXN0027336,2024-10-24,wrong_size,998.08,True
RET007449,SKU0300,TXN0076581,2024-08-18,quality_issue,196.81,False
RET007450,SKU0086,TXN0021429,2024-01-05,wrong_item,101.0,True
RET007451,SKU0062,TXN0013632,2024-01-27,wrong_size,130.26,True
RET007452,SKU0219,TXN0056221,2024-04-09,style_preference,447.19,True
RET007453,SKU0033,TXN0006836,2023-01-26,defective,195.53,True
RET007454,SKU0192,TXN0048474,2024-05-04,style_preference,88.75,True
RET007455,SKU0299,TXN0076329,2024-12-30,style_preference,455.34,False
RET007456,SKU0263,TXN0066621,2024-12-15,wrong_item,214.88,True
RET007457,SKU0150,TXN0038061,2024-09-08,style_preference,90.19,True
RET007458,SKU0044,TXN0008910,2024-01-08,style_preference,197.58,True
RET007459,SKU0058,TXN0012971,2023-08-15,quality_issue,192.45,False
RET007460,SKU0009,TXN0001929,2024-10-23,wrong_size,62.33,False
RET007461,SKU0001,TXN0000089,2023-05-17,defective,396.98,True
RET007462,SKU0197,TXN0050822,2024-09-23,style_preference,163.16,False
RET007463,SKU0055,TXN0011589,2023-07-06,defective,363.59,False
RET007464,SKU0151,TXN0038176,2023-06-04,wrong_item,224.78,False
RET007465,SKU0115,TXN0028106,2023-11-07,style_preference,41.96,True
RET007466,SKU0174,TXN0044341,2024-12-06,defective,538.76,True
RET007467,SKU0082,TXN0020139,2024-01-02,quality_issue,224.62,True
RET007468,SKU0009,TXN0001871,2024-08-22,quality_issue,67.34,True
RET007469,SKU0055,TXN0011792,2024-03-18,style_preference,344.38,False
RET007470,SKU0143,TXN0035968,2023-08-12,quality_issue,900.81,True
RET007471,SKU0232,TXN0059477,2024-05-01,wrong_size,176.64,False
RET007472,SKU0120,TXN0030032,2024-07-10,quality_issue,209.66,False
RET007473,SKU0122,TXN0030802,2025-01-09,wrong_item,114.83,True
RET007474,SKU0120,TXN0030005,2024-05-30,quality_issue,202.87,True
RET007475,SKU0016,TXN0004088,2024-12-29,style_preference,67.02,False
RET007476,SKU0103,TXN0025238,2024-04-02,wrong_size,91.7,True
RET007477,SKU0295,TXN0075020,2024-01-06,style_preference,220.7,True
RET007478,SKU0242,TXN0061858,2024-08-30,style_preference,337.74,False
RET007479,SKU0208,TXN0053428,2024-04-09,style_preference,398.13,True
RET007480,SKU0049,TXN0010446,2024-04-14,quality_issue,362.5,False
RET007481,SKU0288,TXN0072609,2024-06-13,quality_issue,152.49,True
RET007482,SKU0193,TXN0048779,2023-10-12,wrong_item,88.41,True
RET007483,SKU0065,TXN0014565,2024-06-18,quality_issue,191.88,True
RET007484,SKU0196,TXN0050368,2024-08-09,wrong_size,82.43,True
RET007485,SKU0064,TXN0014205,2024-01-11,wrong_size,255.65,False
RET007486,SKU0065,TXN0014366,2023-02-20,quality_issue,192.47,False
RET007487,SKU0232,TXN0059666,2024-12-29,style_preference,185.79,True
RET007488,SKU0035,TXN0007218,2023-07-14,wrong_item,128.78,False
RET007489,SKU0262,TXN0066090,2023-08-15,wrong_size,261.64,True
RET007490,SKU0077,TXN0018025,2024-11-21,defective,97.37,True
RET007491,SKU0197,TXN0050737,2024-04-13,wrong_item,153.22,True
RET007492,SKU0123,TXN0030928,2023-11-20,style_preference,47.83,False
RET007493,SKU0158,TXN0039262,2024-04-27,quality_issue,318.24,True
RET007494,SKU0298,TXN0075510,2023-03-11,quality_issue,331.49,True
RET007495,SKU0035,TXN0007480,2024-12-26,style_preference,135.38,True
RET007496,SKU0196,TXN0049974,2023-03-31,quality_issue,78.26,True
RET007497,SKU0165,TXN0041022,2023-07-20,wrong_size,182.99,False
RET007498,SKU0264,TXN0066718,2023-08-02,wrong_size,83.11,True
RET007499,SKU0013,TXN0002606,2023-04-22,style_preference,134.79,True
RET007500,SKU0065,TXN0014530,2024-03-20,style_preference,183.81,True
RET007501,SKU0183,TXN0045640,2023-12-14,style_preference,188.69,True
RET007502,SKU0054,TXN0011421,2024-11-10,wrong_size,365.97,True
RET007503,SKU0198,TXN0051038,2024-02-07,style_preference,361.31,True
RET007504,SKU0240,TXN0061386,2024-03-27,quality_issue,105.58,True
RET007505,SKU0185,TXN0046917,2025-01-10,style_preference,216.19,False
RET007506,SKU0242,TXN0061629,2023-03-28,quality_issue,387.98,True
RET007507,SKU0189,TXN0047871,2023-05-14,quality_issue,343.48,False
RET007508,SKU0027,TXN0005611,2024-09-21,defective,208.36,False
RET007509,SKU0081,TXN0019470,2023-08-26,wrong_size,345.68,False
RET007510,SKU0035,TXN0007299,2023-12-29,wrong_size,129.85,True
RET007511,SKU0187,TXN0047197,2023-12-12,style_preference,160.64,False
RET007512,SKU0284,TXN0071705,2024-04-23,style_preference,80.7,False
RET007513,SKU0213,TXN0054410,2023-02-20,defective,51.18,True
RET007514,SKU0054,TXN0011436,2024-11-29,wrong_size,351.82,True
RET007515,SKU0185,TXN0046813,2024-08-24,style_preference,210.89,False
RET007516,SKU0248,TXN0063379,2024-10-14,quality_issue,118.8,True
RET007517,SKU0200,TXN0051563,2023-07-08,style_preference,187.68,True
RET007518,SKU0265,TXN0067211,2024-12-03,wrong_size,787.08,True
RET007519,SKU0048,TXN0009921,2023-11-30,quality_issue,63.97,True
RET007520,SKU0018,TXN0004265,2023-11-18,style_preference,92.76,True
RET007521,SKU0242,TXN0061891,2024-10-26,style_preference,360.87,True
RET007522,SKU0210,TXN0054003,2024-04-05,wrong_size,120.99,True
RET007523,SKU0184,TXN0045955,2023-08-11,wrong_size,161.97,True
RET007524,SKU0084,TXN0020744,2024-03-04,defective,71.37,True
RET007525,SKU0128,TXN0032496,2024-06-03,wrong_size,103.77,True
RET007526,SKU0193,TXN0048711,2023-06-15,wrong_item,99.11,True
RET007527,SKU0273,TXN0069400,2023-07-13,quality_issue,78.21,True
RET007528,SKU0117,TXN0028889,2023-11-24,wrong_size,250.82,False
RET007529,SKU0110,TXN0027079,2023-06-22,defective,1051.9,True
RET007530,SKU0218,TXN0055775,2024-02-29,defective,93.08,True
RET007531,SKU0090,TXN0022509,2023-06-20,wrong_size,214.35,False
RET007532,SKU0128,TXN0032485,2024-04-13,defective,99.74,False
RET007533,SKU0147,TXN0036827,2023-10-01,quality_issue,244.44,True
RET007534,SKU0203,TXN0052160,2023-03-08,quality_issue,205.64,True
RET007535,SKU0048,TXN0010193,2024-11-04,quality_issue,66.33,True
RET007536,SKU0185,TXN0046354,2023-01-31,quality_issue,244.73,True
RET007537,SKU0229,TXN0058733,2024-08-18,quality_issue,199.1,False
RET007538,SKU0290,TXN0073438,2024-06-15,wrong_size,50.32,True
RET007539,SKU0296,TXN0075263,2023-08-16,defective,639.75,True
RET007540,SKU0206,TXN0052805,2023-11-21,style_preference,100.7,True
RET007541,SKU0104,TXN0025671,2024-05-22,defective,512.21,True
RET007542,SKU0218,TXN0055499,2023-02-28,wrong_size,97.17,True
RET007543,SKU0090,TXN0022655,2024-05-05,quality_issue,213.53,True
RET007544,SKU0123,TXN0030834,2023-04-18,wrong_item,47.84,True
RET007545,SKU0288,TXN0072480,2023-09-01,wrong_item,157.83,False
RET007546,SKU0228,TXN0058371,2024-07-18,style_preference,224.49,False
RET007547,SKU0163,TXN0040247,2023-10-29,style_preference,102.94,True
RET007548,SKU0077,TXN0018029,2024-11-22,style_preference,102.09,True
RET007549,SKU0271,TXN0068752,2024-12-28,style_preference,63.57,False
RET007550,SKU0056,TXN0012477,2024-08-06,defective,366.74,True
RET007551,SKU0184,TXN0046242,2024-08-31,quality_issue,146.74,False
RET007552,SKU0270,TXN0068133,2023-03-21,wrong_size,82.97,False
RET007553,SKU0016,TXN0003738,2023-10-30,wrong_size,65.93,True
RET007554,SKU0147,TXN0036971,2024-12-24,wrong_size,222.89,True
RET007555,SKU0179,TXN0045019,2023-04-15,defective,375.96,False
RET007556,SKU0205,TXN0052603,2024-04-22,quality_issue,83.13,True
RET007557,SKU0074,TXN0017137,2025-01-11,quality_issue,70.19,True
RET007558,SKU0126,TXN0032201,2024-09-22,wrong_size,200.06,True
RET007559,SKU0022,TXN0004999,2024-08-02,defective,176.08,True
RET007560,SKU0159,TXN0039556,2024-02-21,style_preference,384.84,False
RET007561,SKU0214,TXN0054852,2023-08-08,quality_issue,278.29,False
RET007562,SKU0218,TXN0055902,2024-08-19,defective,83.27,False
RET007563,SKU0009,TXN0001520,2023-05-30,wrong_size,65.35,True
RET007564,SKU0188,TXN0047587,2023-07-19,wrong_item,60.07,True
RET007565,SKU0128,TXN0032389,2023-09-16,quality_issue,99.33,False
RET007566,SKU0167,TXN0041941,2023-11-22,quality_issue,362.63,True
RET007567,SKU0105,TXN0025856,2023-05-04,wrong_size,442.81,True
RET007568,SKU0123,TXN0030998,2024-06-25,defective,44.83,True
RET007569,SKU0248,TXN0063436,2024-12-07,defective,120.59,True
RET007570,SKU0089,TXN0022418,2024-10-08,quality_issue,53.48,True
RET007571,SKU0032,TXN0006560,2023-02-21,defective,566.93,False
RET007572,SKU0031,TXN0006258,2023-06-12,style_preference,392.91,False
RET007573,SKU0272,TXN0068817,2023-03-26,wrong_item,92.67,False
RET007574,SKU0018,TXN0004163,2023-05-18,wrong_size,96.48,True
RET007575,SKU0165,TXN0040919,2023-02-21,wrong_size,165.3,True
RET007576,SKU0018,TXN0004326,2024-03-14,quality_issue,91.43,True
RET007577,SKU0044,TXN0008858,2023-09-21,style_preference,194.82,True
RET007578,SKU0092,TXN0023371,2024-10-01,style_preference,255.94,False
RET007579,SKU0250,TXN0063658,2024-05-10,style_preference,167.22,False
RET007580,SKU0178,TXN0044676,2023-04-21,wrong_size,860.13,True
RET007581,SKU0234,TXN0060115,2024-02-28,style_preference,194.18,True
RET007582,SKU0084,TXN0020962,2024-12-22,style_preference,79.48,True
RET007583,SKU0187,TXN0047479,2024-11-19,wrong_size,171.75,False
RET007584,SKU0276,TXN0070227,2024-09-21,wrong_size,176.59,False
RET007585,SKU0228,TXN0058197,2023-06-28,wrong_size,245.58,True
RET007586,SKU0185,TXN0046471,2023-07-06,style_preference,225.8,True
RET007587,SKU0045,TXN0009238,2024-02-08,wrong_size,411.64,True
RET007588,SKU0117,TXN0028903,2023-11-24,style_preference,272.75,True
RET007589,SKU0184,TXN0046034,2023-12-10,defective,155.9,True
RET007590,SKU0295,TXN0074924,2023-06-14,quality_issue,218.08,True
RET007591,SKU0274,TXN0069882,2024-08-03,wrong_size,185.35,True
RET007592,SKU0247,TXN0062731,2024-03-16,quality_issue,166.19,True
RET007593,SKU0156,TXN0038607,2024-03-04,wrong_item,268.77,True
RET007594,SKU0091,TXN0023038,2024-12-03,quality_issue,81.37,True
RET007595,SKU0288,TXN0072631,2024-08-13,wrong_size,157.47,False
RET007596,SKU0096,TXN0023776,2023-05-31,quality_issue,154.95,False
RET007597,SKU0157,TXN0038875,2023-09-01,wrong_size,108.09,True
RET007598,SKU0161,TXN0039937,2024-08-10,style_preference,81.49,True
RET007599,SKU0298,TXN0075535,2023-04-15,style_preference,345.21,True
RET007600,SKU0043,TXN0008534,2023-07-03,style_preference,399.49,False
RET007601,SKU0009,TXN0001787,2024-05-03,wrong_item,61.67,True
RET007602,SKU0195,TXN0049913,2024-12-28,defective,96.66,True
RET007603,SKU0124,TXN0031145,2023-04-03,quality_issue,113.2,False
RET007604,SKU0123,TXN0030873,2023-08-10,wrong_size,43.53,True
RET007605,SKU0224,TXN0057196,2024-08-25,wrong_size,807.19,True
RET007606,SKU0135,TXN0034363,2023-04-11,style_preference,112.97,False
RET007607,SKU0163,TXN0040203,2023-08-24,quality_issue,102.17,False
RET007608,SKU0272,TXN0069160,2024-06-30,wrong_item,104.69,True
RET007609,SKU0228,TXN0058426,2024-10-14,wrong_item,212.13,False
RET007610,SKU0243,TXN0062142,2024-08-13,style_preference,97.58,True
RET007611,SKU0031,TXN0006290,2023-08-09,style_preference,412.83,False
RET007612,SKU0151,TXN0038386,2024-09-03,wrong_size,254.52,True
RET007613,SKU0156,TXN0038658,2024-06-21,wrong_size,277.67,False
RET007614,SKU0105,TXN0026022,2023-11-07,defective,445.31,False
RET007615,SKU0096,TXN0023786,2023-07-01,defective,161.62,True
RET007616,SKU0276,TXN0070165,2024-03-29,wrong_item,170.07,False
RET007617,SKU0009,TXN0001968,2024-12-02,defective,64.82,True
RET007618,SKU0044,TXN0008960,2024-07-09,style_preference,192.24,True
RET007619,SKU0056,TXN0012346,2024-01-25,quality_issue,351.28,False
RET007620,SKU0138,TXN0035162,2024-10-26,quality_issue,159.84,True
RET007621,SKU0267,TXN0067297,2023-07-20,wrong_item,96.79,True
RET007622,SKU0110,TXN0027317,2024-09-26,wrong_size,1109.32,True
RET007623,SKU0046,TXN0009668,2024-12-26,style_preference,423.09,False
RET007624,SKU0049,TXN0010285,2023-04-08,wrong_size,373.72,True
RET007625,SKU0086,TXN0021593,2024-11-28,style_preference,109.64,True
RET007626,SKU0184,TXN0045957,2023-08-24,style_preference,151.86,False
RET007627,SKU0081,TXN0019316,2023-02-14,defective,352.5,True
RET007628,SKU0194,TXN0049082,2023-09-07,quality_issue,292.86,True
RET007629,SKU0169,TXN0042725,2023-08-07,style_preference,143.77,True
RET007630,SKU0086,TXN0021551,2024-09-09,defective,111.88,True
RET007631,SKU0248,TXN0063063,2023-08-28,wrong_size,128.58,False
RET007632,SKU0014,TXN0003109,2024-05-19,defective,319.61,True
RET007633,SKU0009,TXN0001656,2023-11-13,quality_issue,62.51,True
RET007634,SKU0062,TXN0013520,2023-05-18,wrong_size,117.93,False
RET007635,SKU0115,TXN0028172,2024-04-27,style_preference,47.76,False
RET007636,SKU0295,TXN0074852,2023-01-12,defective,222.81,True
RET007637,SKU0271,TXN0068751,2025-01-04,defective,66.04,False
RET007638,SKU0088,TXN0021918,2024-02-23,style_preference,215.41,False
RET007639,SKU0209,TXN0053720,2024-02-19,wrong_size,73.22,True
RET007640,SKU0243,TXN0062077,2024-01-29,wrong_size,91.08,True
RET007641,SKU0294,TXN0074743,2024-06-27,style_preference,78.51,True
RET007642,SKU0084,TXN0020483,2023-04-21,wrong_size,78.65,True
RET007643,SKU0286,TXN0071910,2023-05-18,wrong_size,175.06,True
RET007644,SKU0148,TXN0036988,2023-02-04,style_preference,178.62,True
RET007645,SKU0147,TXN0036793,2023-08-07,defective,194.19,False
RET007646,SKU0236,TXN0060397,2024-01-21,defective,268.38,True
RET007647,SKU0132,TXN0033407,2023-12-30,defective,971.19,True
RET007648,SKU0045,TXN0009310,2024-08-17,quality_issue,413.46,True
RET007649,SKU0084,TXN0020633,2023-10-11,style_preference,74.35,False
RET007650,SKU0021,TXN0004693,2024-05-23,wrong_size,405.21,True
RET007651,SKU0292,TXN0074227,2024-10-14,defective,74.29,True
RET007652,SKU0125,TXN0031721,2024-12-22,wrong_size,82.35,True
RET007653,SKU0259,TXN0065026,2023-04-12,style_preference,78.67,True
RET007654,SKU0196,TXN0050376,2024-07-25,quality_issue,74.41,False
RET007655,SKU0172,TXN0043632,2023-12-03,style_preference,152.83,True
RET007656,SKU0148,TXN0037514,2024-12-11,style_preference,194.26,True
RET007657,SKU0036,TXN0007781,2024-09-26,style_preference,80.18,False
RET007658,SKU0099,TXN0024201,2024-05-19,wrong_item,80.47,True
RET007659,SKU0179,TXN0045183,2023-11-06,quality_issue,355.9,True
RET007660,SKU0016,TXN0003945,2024-07-13,style_preference,66.52,False
RET007661,SKU0058,TXN0013095,2024-05-03,quality_issue,225.45,True
RET007662,SKU0292,TXN0074114,2024-02-29,style_preference,74.33,True
RET007663,SKU0198,TXN0050921,2023-05-12,wrong_size,370.22,True
RET007664,SKU0163,TXN0040208,2023-08-27,defective,105.1,True
RET007665,SKU0057,TXN0012726,2024-01-03,defective,193.0,True
RET007666,SKU0166,TXN0041692,2024-08-14,quality_issue,192.09,True
RET007667,SKU0286,TXN0072284,2024-09-06,style_preference,165.97,True
RET007668,SKU0193,TXN0048758,2023-09-01,wrong_item,84.3,True
RET007669,SKU0195,TXN0049756,2024-07-15,quality_issue,94.49,False
RET007670,SKU0091,TXN0022791,2023-02-16,quality_issue,86.1,True
RET007671,SKU0016,TXN0003778,2023-12-01,wrong_item,67.99,True
RET007672,SKU0129,TXN0032891,2024-10-03,defective,48.45,True
RET007673,SKU0066,TXN0014832,2024-01-30,wrong_size,161.48,True
RET007674,SKU0104,TXN0025670,2024-05-04,style_preference,559.35,True
RET007675,SKU0201,TXN0052090,2024-08-18,wrong_item,373.28,False
RET007676,SKU0130,TXN0033049,2023-11-23,style_preference,202.28,True
RET007677,SKU0125,TXN0031541,2023-11-01,quality_issue,95.36,True
RET007678,SKU0009,TXN0001749,2024-03-15,wrong_item,58.89,True
RET007679,SKU0138,TXN0034681,2023-01-20,defective,178.69,True
RET007680,SKU0283,TXN0071348,2023-12-21,style_preference,59.11,True
RET007681,SKU0242,TXN0061678,2023-07-30,wrong_size,355.53,True
RET007682,SKU0009,TXN0001799,2024-05-28,wrong_size,63.96,True
RET007683,SKU0298,TXN0075511,2023-03-13,quality_issue,410.45,True
RET007684,SKU0101,TXN0024717,2023-05-23,wrong_size,580.55,False
RET007685,SKU0232,TXN0059515,2024-07-08,defective,199.41,True
RET007686,SKU0130,TXN0033164,2024-08-01,quality_issue,191.56,False
RET007687,SKU0028,TXN0005829,2024-06-24,style_preference,82.13,True
RET007688,SKU0124,TXN0031345,2024-06-16,wrong_size,113.03,False
