sku_id,store_id,quantity_on_hand,reorder_point,quantity_on_order,days_of_supply,last_restocked_date,warehouse_location
SKU0124,STORE15,1,33,22,2,2024-12-30,WH-A05
SKU0125,STORE01,12,25,0,22,2024-10-28,WH-B06
SKU0125,STORE02,70,25,0,126,2024-11-12,WH-B13
SKU0125,STORE03,54,25,0,97,2024-10-19,WH-C14
SKU0125,STORE04,64,25,0,116,2024-12-06,WH-B07
SKU0125,STORE05,0,25,16,1,2024-11-30,WH-A04
SKU0125,STORE06,24,25,0,44,2024-12-29,WH-A04
SKU0125,STORE07,74,25,0,133,2024-12-23,WH-C09
SKU0125,STORE08,168,25,0,302,2024-12-21,WH-B13
SKU0125,STORE09,86,25,0,156,2024-11-02,WH-A03
SKU0125,STORE10,142,25,0,256,2024-11-22,WH-B12
SKU0125,STORE11,143,25,0,258,2024-10-09,WH-B04
SKU0125,STORE12,54,25,0,97,2024-10-21,WH-A04
SKU0125,STORE13,70,25,0,126,2024-10-18,WH-A16
SKU0125,STORE14,81,25,0,146,2024-12-05,WH-C01
SKU0125,STORE15,107,25,0,193,2024-10-29,WH-B12
SKU0126,STORE01,265,92,0,129,2024-12-16,WH-B06
SKU0126,STORE02,16,92,61,8,2024-12-23,WH-B06
SKU0126,STORE03,271,92,0,132,2024-11-10,WH-B02
SKU0126,STORE04,238,92,0,116,2024-11-11,WH-B14
SKU0126,STORE05,18,92,61,9,2024-12-07,WH-A16
SKU0126,STORE06,318,92,0,155,2024-11-30,WH-B13
SKU0126,STORE07,223,92,0,109,2024-10-15,WH-A15
SKU0126,STORE08,184,92,0,90,2024-10-09,WH-B04
SKU0126,STORE09,223,92,0,109,2024-12-29,WH-A15
SKU0126,STORE10,158,92,0,77,2024-10-26,WH-A15
SKU0126,STORE11,12,92,61,6,2024-10-12,WH-B15
SKU0126,STORE12,57,92,0,28,2024-10-06,WH-B11
SKU0126,STORE13,299,92,0,146,2024-12-05,WH-C03
SKU0126,STORE14,339,92,0,165,2024-11-18,WH-B04
SKU0126,STORE15,141,92,0,69,2024-11-13,WH-B02
SKU0128,STORE01,159,27,0,265,2024-12-15,WH-B03
SKU0128,STORE02,6,27,18,11,2024-11-06,WH-A14
SKU0128,STORE03,56,27,0,94,2024-12-13,WH-B14
SKU0128,STORE04,208,27,0,346,2024-11-02,WH-B18
SKU0128,STORE05,0,27,18,1,2024-12-27,WH-B09
SKU0128,STORE06,5,27,18,9,2024-10-16,WH-A10
SKU0128,STORE07,101,27,0,169,2024-12-03,WH-B14
SKU0128,STORE08,19,27,0,32,2024-12-10,WH-A15
SKU0128,STORE09,54,27,0,90,2024-10-09,WH-B19
SKU0128,STORE10,75,27,0,125,2024-12-30,WH-A08
SKU0128,STORE11,81,27,0,135,2024-12-23,WH-B06
SKU0128,STORE12,79,27,0,131,2024-11-07,WH-B11
SKU0128,STORE13,4,27,18,7,2024-11-27,WH-B10
SKU0128,STORE14,126,27,0,209,2024-10-04,WH-C19
SKU0128,STORE15,73,27,0,122,2024-12-17,WH-B13
SKU0129,STORE01,72,29,0,110,2024-12-06,WH-B06
SKU0129,STORE02,109,29,0,166,2024-12-25,WH-A07
SKU0129,STORE03,115,29,0,176,2024-11-09,WH-B11
SKU0129,STORE04,70,29,0,107,2024-11-08,WH-A04
SKU0129,STORE05,49,29,0,75,2024-10-21,WH-A09
SKU0129,STORE06,104,29,0,159,2024-10-22,WH-B17
SKU0129,STORE07,45,29,0,69,2024-10-23,WH-A03
SKU0129,STORE08,65,29,0,100,2024-12-20,WH-B14
SKU0129,STORE09,15,29,0,24,2024-12-25,WH-C03
SKU0129,STORE10,24,29,0,38,2024-12-06,WH-B13
SKU0129,STORE11,25,29,0,39,2024-11-30,WH-C07
SKU0129,STORE12,17,29,0,26,2024-10-31,WH-C16
SKU0129,STORE13,124,29,0,190,2024-12-11,WH-B09
SKU0129,STORE14,168,29,0,257,2024-10-21,WH-B01
SKU0129,STORE15,63,29,0,97,2024-11-13,WH-A09
SKU0130,STORE01,34,29,0,54,2024-11-29,WH-B14
SKU0130,STORE02,14,29,0,22,2024-12-03,WH-B12
SKU0130,STORE03,117,29,0,181,2024-12-20,WH-B15
SKU0130,STORE04,5,29,19,8,2024-12-05,WH-A15
SKU0130,STORE05,31,29,0,49,2024-11-11,WH-C07
SKU0130,STORE06,106,29,0,164,2024-12-23,WH-B10
SKU0130,STORE07,75,29,0,117,2024-11-10,WH-B09
SKU0130,STORE08,7,29,19,12,2024-11-17,WH-A05
SKU0130,STORE09,7,29,19,12,2024-11-29,WH-B05
SKU0130,STORE10,97,29,0,150,2024-11-23,WH-A09
SKU0130,STORE11,218,29,0,338,2024-12-13,WH-C17
SKU0130,STORE12,101,29,0,157,2024-10-27,WH-C10
SKU0130,STORE13,108,29,0,167,2024-12-07,WH-A17
SKU0130,STORE14,115,29,0,179,2024-10-22,WH-B06
SKU0130,STORE15,10,29,19,16,2024-12-05,WH-B08
SKU0132,STORE01,11,25,0,21,2024-11-20,WH-C04
SKU0132,STORE02,95,25,0,168,2024-10-27,WH-A07
SKU0132,STORE03,6,25,16,12,2024-10-29,WH-C14
SKU0132,STORE04,66,25,0,118,2024-12-11,WH-B10
SKU0132,STORE05,1,25,16,2,2024-10-04,WH-B12
SKU0132,STORE06,92,25,0,164,2024-12-26,WH-C15
SKU0132,STORE07,26,25,0,46,2024-11-25,WH-C08
SKU0132,STORE08,99,25,0,176,2024-12-02,WH-A18
SKU0132,STORE09,2,25,16,5,2024-10-09,WH-C07
SKU0132,STORE10,78,25,0,138,2024-11-28,WH-A10
SKU0132,STORE11,1,25,16,3,2024-12-28,WH-A12
SKU0132,STORE12,74,25,0,131,2024-11-06,WH-A08
SKU0132,STORE13,13,25,0,23,2024-11-04,WH-C18
SKU0132,STORE14,76,25,0,135,2024-10-16,WH-A05
SKU0132,STORE15,59,25,0,105,2024-10-07,WH-A11
SKU0133,STORE01,604,77,0,349,2024-11-09,WH-A01
SKU0133,STORE02,38,77,0,22,2024-12-14,WH-C08
SKU0133,STORE03,181,77,0,105,2024-12-17,WH-B03
SKU0133,STORE04,8,77,51,5,2024-11-19,WH-A09
SKU0133,STORE05,284,77,0,164,2024-12-11,WH-C01
SKU0133,STORE06,466,77,0,269,2024-12-06,WH-C14
SKU0133,STORE07,447,77,0,258,2024-11-24,WH-C14
SKU0133,STORE08,31,77,51,18,2024-11-02,WH-A14
SKU0133,STORE09,17,77,51,10,2024-12-14,WH-A10
SKU0133,STORE10,77,77,0,45,2024-12-19,WH-C12
SKU0133,STORE11,5,77,51,3,2024-11-02,WH-A12
SKU0133,STORE12,8,77,51,5,2024-10-15,WH-C18
SKU0133,STORE13,232,77,0,134,2024-10-31,WH-A17
SKU0133,STORE14,279,77,0,161,2024-10-23,WH-C16
SKU0133,STORE15,301,77,0,174,2024-10-21,WH-A18
SKU0134,STORE01,76,20,0,172,2024-12-15,WH-C19
SKU0134,STORE02,1,20,13,3,2024-12-05,WH-B07
SKU0134,STORE03,4,20,13,11,2024-12-10,WH-B03
SKU0134,STORE04,11,20,0,26,2024-12-12,WH-A17
SKU0134,STORE05,32,20,0,74,2024-10-23,WH-B01
SKU0134,STORE06,5,20,13,12,2024-10-13,WH-B11
SKU0134,STORE07,72,20,0,162,2024-12-15,WH-A17
SKU0134,STORE08,35,20,0,80,2024-12-13,WH-C07
SKU0134,STORE09,14,20,0,32,2024-10-29,WH-C13
SKU0134,STORE10,26,20,0,59,2024-12-10,WH-C05
SKU0134,STORE11,133,20,0,300,2024-10-10,WH-C15
SKU0134,STORE12,102,20,0,231,2024-10-28,WH-C01
SKU0134,STORE13,32,20,0,73,2024-12-09,WH-A14
SKU0134,STORE14,160,20,0,362,2024-11-23,WH-A11
SKU0134,STORE15,62,20,0,140,2024-12-15,WH-B09
SKU0135,STORE01,59,32,0,82,2024-10-26,WH-A04
SKU0135,STORE02,64,32,0,88,2024-12-27,WH-A16
SKU0135,STORE03,101,32,0,139,2024-11-17,WH-C04
SKU0135,STORE04,48,32,0,66,2024-10-26,WH-C02
SKU0135,STORE05,125,32,0,173,2024-12-24,WH-A17
SKU0135,STORE06,110,32,0,152,2024-12-14,WH-B07
SKU0135,STORE07,2,32,21,4,2024-12-15,WH-B11
SKU0135,STORE08,144,32,0,198,2024-10-23,WH-B02
SKU0135,STORE09,224,32,0,309,2024-10-30,WH-B05
SKU0135,STORE10,56,32,0,78,2024-10-31,WH-C06
SKU0135,STORE11,15,32,0,21,2024-12-26,WH-C03
SKU0135,STORE12,26,32,0,36,2024-10-13,WH-A11
SKU0135,STORE13,114,32,0,158,2024-12-11,WH-B17
SKU0135,STORE14,96,32,0,132,2024-11-18,WH-C17
SKU0135,STORE15,128,32,0,177,2024-10-19,WH-A12
SKU0138,STORE01,112,82,0,61,2024-10-08,WH-C14
SKU0138,STORE02,44,82,0,24,2024-10-13,WH-C05
SKU0138,STORE03,659,82,0,359,2024-10-10,WH-B08
SKU0138,STORE04,312,82,0,170,2024-12-02,WH-B06
SKU0138,STORE05,44,82,0,24,2024-12-25,WH-B07
SKU0138,STORE06,246,82,0,134,2024-11-22,WH-B06
SKU0138,STORE07,90,82,0,49,2024-10-13,WH-C16
SKU0138,STORE08,257,82,0,140,2024-11-06,WH-B01
SKU0138,STORE09,220,82,0,120,2024-10-04,WH-A05
SKU0138,STORE10,259,82,0,141,2024-12-19,WH-A06
SKU0138,STORE11,183,82,0,100,2024-12-17,WH-C16
SKU0138,STORE12,242,82,0,132,2024-11-26,WH-C17
SKU0138,STORE13,275,82,0,150,2024-12-19,WH-C11
SKU0138,STORE14,106,82,0,58,2024-10-23,WH-B06
SKU0138,STORE15,240,82,0,131,2024-11-28,WH-C10
SKU0140,STORE01,180,30,0,267,2024-11-07,WH-B11
SKU0140,STORE02,29,30,0,43,2024-11-25,WH-B19
SKU0140,STORE03,86,30,0,128,2024-12-14,WH-B09
SKU0140,STORE04,111,30,0,165,2024-11-17,WH-C11
SKU0140,STORE05,2,30,20,4,2024-11-07,WH-B02
SKU0140,STORE06,114,30,0,170,2024-11-17,WH-B07
SKU0140,STORE07,23,30,0,35,2024-10-31,WH-C10
SKU0140,STORE08,78,30,0,116,2024-10-16,WH-B04
SKU0140,STORE09,2,30,20,3,2024-10-20,WH-C11
SKU0140,STORE10,129,30,0,192,2024-10-09,WH-A08
SKU0140,STORE11,117,30,0,174,2024-12-27,WH-A14
SKU0140,STORE12,35,30,0,53,2024-11-09,WH-C04
SKU0140,STORE13,97,30,0,144,2024-10-28,WH-B10
SKU0140,STORE14,34,30,0,51,2024-11-16,WH-A04
SKU0140,STORE15,173,30,0,257,2024-10-27,WH-C14
SKU0141,STORE01,33,30,0,49,2024-12-07,WH-C02
SKU0141,STORE02,112,30,0,165,2024-10-22,WH-A14
SKU0141,STORE03,200,30,0,294,2024-12-30,WH-B03
SKU0141,STORE04,10,30,20,15,2024-10-08,WH-B19
SKU0141,STORE05,60,30,0,89,2024-11-24,WH-A14
SKU0141,STORE06,46,30,0,68,2024-10-03,WH-C04
SKU0141,STORE07,29,30,0,43,2024-12-27,WH-C14
SKU0141,STORE08,77,30,0,113,2024-10-27,WH-C16
SKU0141,STORE09,162,30,0,238,2024-11-17,WH-C10
SKU0141,STORE10,29,30,0,43,2024-11-29,WH-C11
SKU0141,STORE11,109,30,0,161,2024-10-23,WH-B18
SKU0141,STORE12,73,30,0,108,2024-12-24,WH-B09
SKU0141,STORE13,10,30,20,15,2024-10-27,WH-C08
SKU0141,STORE14,96,30,0,141,2024-11-01,WH-B14
SKU0141,STORE15,109,30,0,160,2024-11-24,WH-A08
SKU0143,STORE01,12,26,0,21,2024-10-31,WH-A01
SKU0143,STORE02,48,26,0,82,2024-11-18,WH-B06
SKU0143,STORE03,6,26,17,11,2024-12-29,WH-B19
SKU0143,STORE04,43,26,0,74,2024-12-18,WH-B06
SKU0143,STORE05,82,26,0,139,2024-12-03,WH-C11
SKU0143,STORE06,11,26,17,20,2024-10-18,WH-B16
SKU0143,STORE07,95,26,0,162,2024-10-19,WH-C19
SKU0143,STORE08,52,26,0,89,2024-12-03,WH-C02
SKU0143,STORE09,41,26,0,70,2024-11-03,WH-C18
SKU0143,STORE10,1,26,17,2,2024-11-12,WH-C14
SKU0143,STORE11,17,26,0,30,2024-12-05,WH-C14
SKU0143,STORE12,7,26,17,12,2024-11-11,WH-B15
SKU0143,STORE13,34,26,0,59,2024-10-18,WH-A09
SKU0143,STORE14,83,26,0,141,2024-10-31,WH-A12
SKU0143,STORE15,26,26,0,45,2024-12-13,WH-C16
SKU0144,STORE01,67,22,0,137,2024-12-30,WH-A14
SKU0144,STORE02,61,22,0,124,2024-12-22,WH-C14
SKU0144,STORE03,103,22,0,209,2024-11-01,WH-C01
SKU0144,STORE04,63,22,0,128,2024-12-05,WH-B17
SKU0144,STORE05,86,22,0,175,2024-12-07,WH-A04
SKU0144,STORE06,1,22,14,3,2024-11-28,WH-B09
SKU0144,STORE07,25,22,0,51,2024-12-26,WH-C04
SKU0144,STORE08,82,22,0,168,2024-11-24,WH-B11
SKU0144,STORE09,29,22,0,59,2024-10-10,WH-C13
SKU0144,STORE10,153,22,0,311,2024-11-23,WH-B13
SKU0144,STORE11,55,22,0,113,2024-12-28,WH-B10
SKU0144,STORE12,15,22,0,32,2024-10-04,WH-B04
SKU0144,STORE13,3,22,14,8,2024-12-17,WH-A19
SKU0144,STORE14,20,22,0,42,2024-12-04,WH-A14
SKU0144,STORE15,19,22,0,40,2024-11-02,WH-B15
SKU0145,STORE01,63,23,0,120,2024-11-06,WH-B12
SKU0145,STORE02,117,23,0,222,2024-11-12,WH-C05
SKU0145,STORE03,85,23,0,161,2024-11-25,WH-C16
SKU0145,STORE04,46,23,0,88,2024-10-21,WH-C01
SKU0145,STORE05,187,23,0,355,2024-12-06,WH-B03
SKU0145,STORE06,59,23,0,112,2024-11-17,WH-C15
SKU0145,STORE07,54,23,0,102,2024-10-13,WH-B18
SKU0145,STORE08,25,23,0,49,2024-10-05,WH-C08
SKU0145,STORE09,1,23,15,3,2024-11-09,WH-A18
SKU0145,STORE10,93,23,0,176,2024-10-07,WH-A13
SKU0145,STORE11,10,23,15,19,2024-10-26,WH-A01
SKU0145,STORE12,106,23,0,202,2024-10-21,WH-A14
SKU0145,STORE13,6,23,15,12,2024-11-13,WH-A15
SKU0145,STORE14,6,23,15,12,2024-12-03,WH-B03
SKU0145,STORE15,95,23,0,180,2024-10-10,WH-A16
SKU0147,STORE01,7,19,12,18,2024-10-21,WH-C18
SKU0147,STORE02,0,19,12,1,2024-12-21,WH-B14
SKU0147,STORE03,11,19,0,26,2024-11-23,WH-B03
SKU0147,STORE04,68,19,0,158,2024-11-29,WH-B17
SKU0147,STORE05,60,19,0,139,2024-11-05,WH-A05
SKU0147,STORE06,45,19,0,105,2024-10-10,WH-B18
SKU0147,STORE07,77,19,0,180,2024-11-05,WH-C06
SKU0147,STORE08,4,19,12,10,2024-11-06,WH-B14
SKU0147,STORE09,57,19,0,133,2024-10-24,WH-A03
SKU0147,STORE10,4,19,12,11,2024-11-13,WH-C11
SKU0147,STORE11,37,19,0,87,2024-11-20,WH-C07
SKU0147,STORE12,75,19,0,175,2024-12-16,WH-C12
SKU0147,STORE13,37,19,0,86,2024-10-07,WH-A06
SKU0147,STORE14,40,19,0,93,2024-10-25,WH-C01
SKU0147,STORE15,123,19,0,286,2024-12-23,WH-C17
SKU0148,STORE01,193,87,0,99,2024-12-08,WH-B06
SKU0148,STORE02,322,87,0,165,2024-11-04,WH-C01
SKU0148,STORE03,322,87,0,165,2024-12-11,WH-A16
SKU0148,STORE04,191,87,0,98,2024-12-26,WH-A18
SKU0148,STORE05,21,87,58,11,2024-11-17,WH-B13
SKU0148,STORE06,87,87,0,45,2024-10-17,WH-C01
SKU0148,STORE07,25,87,58,13,2024-12-10,WH-A06
SKU0148,STORE08,306,87,0,157,2024-11-30,WH-A19
SKU0148,STORE09,216,87,0,111,2024-10-06,WH-A19
SKU0148,STORE10,330,87,0,169,2024-10-23,WH-B12
SKU0148,STORE11,201,87,0,103,2024-12-20,WH-A10
SKU0148,STORE12,539,87,0,276,2024-11-01,WH-B13
SKU0148,STORE13,564,87,0,289,2024-11-02,WH-C14
SKU0148,STORE14,29,87,58,15,2024-12-07,WH-C01
SKU0148,STORE15,222,87,0,114,2024-10-14,WH-B12
SKU0149,STORE01,23,26,0,41,2024-10-28,WH-A11
SKU0149,STORE02,47,26,0,82,2024-11-20,WH-A16
SKU0149,STORE03,162,26,0,279,2024-12-03,WH-B16
SKU0149,STORE04,91,26,0,156,2024-11-27,WH-C06
SKU0149,STORE05,103,26,0,177,2024-10-18,WH-C11
SKU0149,STORE06,78,26,0,134,2024-12-04,WH-B12
SKU0149,STORE07,135,26,0,232,2024-11-07,WH-C04
SKU0149,STORE08,86,26,0,148,2024-11-27,WH-C03
SKU0149,STORE09,13,26,0,23,2024-11-21,WH-B05
SKU0149,STORE10,13,26,0,23,2024-10-19,WH-A08
SKU0149,STORE11,94,26,0,161,2024-10-28,WH-A07
SKU0149,STORE12,57,26,0,98,2024-11-18,WH-C12
SKU0149,STORE13,144,26,0,247,2024-11-10,WH-A14
SKU0149,STORE14,70,26,0,121,2024-11-17,WH-B13
SKU0149,STORE15,44,26,0,77,2024-10-23,WH-C17
SKU0150,STORE01,80,21,0,166,2024-10-06,WH-C08
SKU0150,STORE02,21,21,0,45,2024-11-10,WH-A15
SKU0150,STORE03,57,21,0,118,2024-11-17,WH-A13
SKU0150,STORE04,5,21,14,12,2024-11-03,WH-C04
SKU0150,STORE05,42,21,0,87,2024-10-12,WH-B18
SKU0150,STORE06,80,21,0,165,2024-12-13,WH-C17
SKU0150,STORE07,5,21,14,11,2024-10-18,WH-C06
SKU0150,STORE08,77,21,0,160,2024-12-07,WH-B11
SKU0150,STORE09,58,21,0,121,2024-10-31,WH-A11
SKU0150,STORE10,4,21,14,9,2024-10-24,WH-C07
SKU0150,STORE11,3,21,14,8,2024-10-08,WH-B12
SKU0150,STORE12,33,21,0,68,2024-11-28,WH-B06
SKU0150,STORE13,20,21,0,43,2024-10-09,WH-C04
SKU0150,STORE14,145,21,0,299,2024-10-03,WH-A09
SKU0150,STORE15,71,21,0,147,2024-11-10,WH-C06
SKU0151,STORE01,14,29,0,22,2024-10-09,WH-A01
SKU0151,STORE02,7,29,19,11,2024-11-30,WH-B01
SKU0151,STORE03,114,29,0,175,2024-10-31,WH-A04
SKU0151,STORE04,8,29,19,13,2024-12-14,WH-B10
SKU0151,STORE05,79,29,0,122,2024-10-08,WH-B14
SKU0151,STORE06,142,29,0,218,2024-12-27,WH-A03
SKU0151,STORE07,199,29,0,305,2024-10-19,WH-C10
SKU0151,STORE08,98,29,0,151,2024-11-17,WH-B11
SKU0151,STORE09,148,29,0,226,2024-11-10,WH-A04
SKU0151,STORE10,43,29,0,66,2024-10-15,WH-B02
SKU0151,STORE11,201,29,0,307,2024-11-06,WH-A06
SKU0151,STORE12,50,29,0,77,2024-11-19,WH-C19
SKU0151,STORE13,86,29,0,132,2024-11-02,WH-B19
SKU0151,STORE14,37,29,0,57,2024-12-23,WH-A07
SKU0151,STORE15,105,29,0,161,2024-12-04,WH-C10
SKU0156,STORE01,86,36,0,105,2024-11-12,WH-C15
SKU0156,STORE02,76,36,0,93,2024-12-28,WH-C15
SKU0156,STORE03,7,36,24,9,2024-11-08,WH-C19
SKU0156,STORE04,10,36,24,13,2024-11-17,WH-B16
SKU0156,STORE05,84,36,0,103,2024-12-07,WH-A09
SKU0156,STORE06,87,36,0,107,2024-10-22,WH-A10
SKU0156,STORE07,28,36,0,35,2024-11-08,WH-B19
SKU0156,STORE08,6,36,24,8,2024-11-02,WH-C04
SKU0156,STORE09,131,36,0,160,2024-11-15,WH-B15
SKU0156,STORE10,4,36,24,5,2024-12-21,WH-A04
SKU0156,STORE11,9,36,24,12,2024-10-18,WH-A04
SKU0156,STORE12,223,36,0,272,2024-11-22,WH-C01
SKU0156,STORE13,31,36,0,38,2024-11-08,WH-A04
SKU0156,STORE14,29,36,0,36,2024-12-19,WH-A16
SKU0156,STORE15,12,36,24,15,2024-11-25,WH-B05
SKU0157,STORE01,74,29,0,113,2024-10-03,WH-A07
SKU0157,STORE02,3,29,19,6,2024-11-17,WH-C11
SKU0157,STORE03,30,29,0,46,2024-11-18,WH-C03
SKU0157,STORE04,5,29,19,8,2024-12-22,WH-B15
SKU0157,STORE05,96,29,0,148,2024-10-13,WH-A13
SKU0157,STORE06,173,29,0,265,2024-10-30,WH-C03
SKU0157,STORE07,28,29,0,44,2024-10-20,WH-C19
SKU0157,STORE08,15,29,0,24,2024-10-29,WH-B11
SKU0157,STORE09,45,29,0,70,2024-12-09,WH-A16
SKU0157,STORE10,13,29,19,20,2024-10-28,WH-C13
SKU0157,STORE11,13,29,19,20,2024-12-18,WH-C14
SKU0157,STORE12,39,29,0,60,2024-10-07,WH-B13
SKU0157,STORE13,1,29,19,3,2024-12-09,WH-A19
SKU0157,STORE14,58,29,0,89,2024-11-12,WH-C01
SKU0157,STORE15,4,29,19,7,2024-12-23,WH-A08
SKU0158,STORE01,158,27,0,260,2024-11-23,WH-C07
SKU0158,STORE02,0,27,18,1,2024-12-28,WH-A13
SKU0158,STORE03,83,27,0,136,2024-12-23,WH-A08
SKU0158,STORE04,4,27,18,7,2024-11-06,WH-A01
SKU0158,STORE05,23,27,0,38,2024-12-10,WH-B03
SKU0158,STORE06,4,27,18,7,2024-10-10,WH-A10
SKU0158,STORE07,1,27,18,3,2024-11-02,WH-B06
SKU0158,STORE08,4,27,18,7,2024-11-19,WH-C04
SKU0158,STORE09,63,27,0,104,2024-11-05,WH-A09
SKU0158,STORE10,69,27,0,113,2024-12-02,WH-A17
SKU0158,STORE11,194,27,0,318,2024-11-25,WH-B14
SKU0158,STORE12,12,27,0,21,2024-12-27,WH-A02
SKU0158,STORE13,108,27,0,178,2024-11-26,WH-C02
SKU0158,STORE14,18,27,0,30,2024-12-27,WH-A13
SKU0158,STORE15,67,27,0,110,2024-10-07,WH-B14
SKU0159,STORE01,91,27,0,151,2024-12-11,WH-C09
SKU0159,STORE02,69,27,0,114,2024-10-17,WH-C16
SKU0159,STORE03,5,27,18,9,2024-11-09,WH-B19
SKU0159,STORE04,148,27,0,245,2024-12-26,WH-B08
SKU0159,STORE05,43,27,0,72,2024-11-20,WH-A10
SKU0159,STORE06,121,27,0,200,2024-12-07,WH-C05
SKU0159,STORE07,64,27,0,106,2024-11-03,WH-A18
SKU0159,STORE08,12,27,0,21,2024-11-19,WH-C12
SKU0159,STORE09,61,27,0,102,2024-11-29,WH-A08
SKU0159,STORE10,1,27,18,2,2024-11-26,WH-A10
SKU0159,STORE11,3,27,18,5,2024-10-17,WH-C06
SKU0159,STORE12,50,27,0,83,2024-11-30,WH-B02
SKU0159,STORE13,7,27,18,12,2024-12-07,WH-B12
SKU0159,STORE14,3,27,18,6,2024-11-03,WH-A13
SKU0159,STORE15,217,27,0,358,2024-10-31,WH-A09
SKU0161,STORE01,29,32,0,40,2024-11-08,WH-B15
SKU0161,STORE02,65,32,0,90,2024-11-29,WH-A13
SKU0161,STORE03,2,32,21,3,2024-11-08,WH-C04
SKU0161,STORE04,136,32,0,186,2024-11-01,WH-A18
SKU0161,STORE05,62,32,0,86,2024-10-23,WH-B09
SKU0161,STORE06,60,32,0,83,2024-12-24,WH-A02
SKU0161,STORE07,127,32,0,174,2024-10-17,WH-B08
SKU0161,STORE08,60,32,0,82,2024-12-02,WH-A06
SKU0161,STORE09,38,32,0,52,2024-12-02,WH-A08
SKU0161,STORE10,46,32,0,63,2024-12-30,WH-B14
SKU0161,STORE11,29,32,0,40,2024-10-07,WH-A07
SKU0161,STORE12,105,32,0,144,2024-12-03,WH-B09
SKU0161,STORE13,129,32,0,177,2024-10-12,WH-B14
SKU0161,STORE14,67,32,0,92,2024-10-28,WH-B12
SKU0161,STORE15,74,32,0,102,2024-10-07,WH-B04
SKU0163,STORE01,274,71,0,172,2024-10-16,WH-B08
SKU0163,STORE02,226,71,0,142,2024-12-15,WH-B09
SKU0163,STORE03,95,71,0,60,2024-10-31,WH-C04
SKU0163,STORE04,183,71,0,115,2024-11-24,WH-A13
SKU0163,STORE05,576,71,0,362,2024-12-23,WH-A08
SKU0163,STORE06,113,71,0,71,2024-10-23,WH-A09
SKU0163,STORE07,157,71,0,99,2024-10-19,WH-A11
SKU0163,STORE08,173,71,0,109,2024-11-27,WH-A02
SKU0163,STORE09,31,71,47,20,2024-12-23,WH-B09
SKU0163,STORE10,79,71,0,50,2024-11-12,WH-B12
SKU0163,STORE11,129,71,0,81,2024-12-04,WH-C18
SKU0163,STORE12,197,71,0,124,2024-10-04,WH-B18
SKU0163,STORE13,137,71,0,86,2024-12-15,WH-B01
SKU0163,STORE14,57,71,0,36,2024-11-09,WH-C14
SKU0163,STORE15,210,71,0,132,2024-11-25,WH-B01
SKU0164,STORE01,42,28,0,66,2024-10-23,WH-C02
SKU0164,STORE02,6,28,19,10,2024-10-08,WH-C18
SKU0164,STORE03,95,28,0,149,2024-12-18,WH-A05
SKU0164,STORE04,69,28,0,109,2024-10-21,WH-C11
SKU0164,STORE05,84,28,0,131,2024-10-24,WH-C16
SKU0164,STORE06,20,28,0,32,2024-11-02,WH-B07
SKU0164,STORE07,70,28,0,110,2024-11-08,WH-B10
SKU0164,STORE08,35,28,0,55,2024-12-30,WH-B18
SKU0164,STORE09,68,28,0,106,2024-12-16,WH-C09
SKU0164,STORE10,105,28,0,165,2024-12-08,WH-A10
SKU0164,STORE11,5,28,19,8,2024-10-22,WH-C02
SKU0164,STORE12,64,28,0,100,2024-10-03,WH-C09
SKU0164,STORE13,64,28,0,101,2024-10-11,WH-B07
SKU0164,STORE14,12,28,19,20,2024-12-26,WH-B06
SKU0164,STORE15,7,28,19,12,2024-11-24,WH-B08
SKU0165,STORE01,62,68,0,41,2024-11-12,WH-A03
SKU0165,STORE02,162,68,0,106,2024-12-01,WH-A05
SKU0165,STORE03,78,68,0,51,2024-10-14,WH-C06
SKU0165,STORE04,160,68,0,105,2024-10-18,WH-A03
SKU0165,STORE05,59,68,0,39,2024-11-16,WH-B10
SKU0165,STORE06,388,68,0,254,2024-11-20,WH-C11
SKU0165,STORE07,64,68,0,42,2024-12-18,WH-C05
SKU0165,STORE08,235,68,0,154,2024-12-23,WH-A06
SKU0165,STORE09,91,68,0,60,2024-10-07,WH-C19
SKU0165,STORE10,240,68,0,157,2024-12-20,WH-C09
SKU0165,STORE11,15,68,45,10,2024-11-02,WH-A02
SKU0165,STORE12,274,68,0,179,2024-11-29,WH-A15
SKU0165,STORE13,154,68,0,101,2024-10-08,WH-C19
SKU0165,STORE14,142,68,0,93,2024-10-20,WH-C10
SKU0165,STORE15,254,68,0,166,2024-10-15,WH-C14
SKU0166,STORE01,68,32,0,96,2024-11-24,WH-A07
SKU0166,STORE02,33,32,0,47,2024-12-21,WH-C04
SKU0166,STORE03,58,32,0,82,2024-12-03,WH-C11
SKU0166,STORE04,67,32,0,95,2024-10-24,WH-C10
SKU0166,STORE05,67,32,0,95,2024-11-03,WH-C01
SKU0166,STORE06,216,32,0,305,2024-11-04,WH-A18
SKU0166,STORE07,2,32,21,3,2024-11-03,WH-C04
SKU0166,STORE08,38,32,0,54,2024-11-01,WH-A03
SKU0166,STORE09,4,32,21,7,2024-12-20,WH-C12
SKU0166,STORE10,55,32,0,78,2024-10-15,WH-C18
SKU0166,STORE11,209,32,0,294,2024-11-09,WH-B13
SKU0166,STORE12,98,32,0,138,2024-12-17,WH-B16
SKU0166,STORE13,21,32,0,30,2024-12-16,WH-B08
SKU0166,STORE14,84,32,0,119,2024-11-13,WH-A18
